"运行","账号","页面","展开状态","控件","名称","禁用","宽","高","缺少可计算名称","证据边界"
"default-390","chenfangyu","/staff/payments","disclosures","button","检查并结束","false","112","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","input","查找收银订单","false","254","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","查找","false","62","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","select","区域全部区域","false","181","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","select","支付状态全部状态待支付支付中已完成已退款","false","181","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","0待复核","false","92","49","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","0待执行","false","92","49","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","经营分析","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","现场","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","收银与退款","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","库存","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/payments","disclosures","button","全部岗位入口","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","陈方宇，切换账号","false","88","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","刷新现场","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","刷新","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","当前营业日","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","跨日未闭环","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","历史查询","false","88","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","经营分析","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","现场","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","收银与退款","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","库存","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","initial","button","全部岗位入口","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","工作台","false","98","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","陈方宇，切换账号","false","88","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","刷新现场","false","44","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","刷新","false","76","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","当前营业日","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","跨日未闭环","false","104","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","历史查询","false","88","44","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","经营分析","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","现场","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
"default-390","chenfangyu","/staff/reservations","disclosures","button","收银与退款","false","76","56","false","渲染实例；只读展开不代表写操作已验收，同名控件不自动绑定源代码行"
